# Constructed from biom file
#OTU ID	KarstCh1	KarstCh2	KarstCh3	KarstCh4	KarstCh5	KarstCh6	KarstCh7	KarstCh8
6ed297b56135ef518293135fb2135a6b	0.0	0.0	0.0	0.0	6.0	6.0	8.0	3.0
aaabe255be3b33911b4f731a07f2d4c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
0e275bbd77cdaff3db0b91ae902cf5a6	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47a4279e978b4ab3795cc1cdb2973b5c	9.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
eb70c78384aabdd19b237e62f0aadfb7	6.0	3.0	8.0	5.0	0.0	0.0	0.0	0.0
744d0cd41fc4f8764873f6b4fd11e322	4.0	3.0	7.0	2.0	0.0	4.0	0.0	2.0
3c12e9f8c7b874273f49eaaf48ae5acd	2.0	0.0	2.0	7.0	0.0	8.0	0.0	3.0
189a754fc2f502237ae31b302b40cb89	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
bc4179218c9d72965ec8ea83b2fc3d9a	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
774d73520173f25c493d300aa69ea9d6	0.0	0.0	4.0	0.0	0.0	0.0	11.0	7.0
2ef19f02b86f97bd62816bf38cc540a8	0.0	0.0	4.0	0.0	3.0	3.0	9.0	3.0
193258eece2acb3fbecdb49dbf2316c8	0.0	0.0	2.0	0.0	0.0	4.0	13.0	3.0
c284dbe3f6d0b6cb352333bbb75c767d	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
596e11b180f9eaec22994d2b338bad2d	0.0	0.0	0.0	7.0	0.0	7.0	6.0	2.0
1ca5e53cd4510792457c9067116cf7cd	0.0	0.0	0.0	0.0	4.0	5.0	10.0	3.0
117fc9c092c2e7b37a35d875a31719eb	3.0	4.0	10.0	4.0	0.0	0.0	0.0	0.0
cfe5d58a6d45f4b2cddd8efafa97b164	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
c9dba5963ac27ab6116672e414209c20	0.0	7.0	0.0	0.0	0.0	14.0	0.0	0.0
31871ceb407b5f3cd697a23af8fe508d	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
2e5d6b1b61ce3c787c57ab8f36d36716	4.0	0.0	3.0	0.0	3.0	5.0	3.0	2.0
ba6c5b9f2df49a30f1bb66fd75ad8d0c	4.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0
71dd8ff53eaabb85b995d5093bad1154	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
aa9f329d4086493e430f72f348311573	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
914284fa6b769d0ec8442352143c21db	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0
6c2a5c82f5d3a80aea22ab819d2009e4	0.0	6.0	0.0	0.0	0.0	14.0	0.0	0.0
be22a32c83dfe12b661402492f9e6aba	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
3d04e4bcd71e0460a06869063b4bcc07	0.0	0.0	5.0	3.0	5.0	7.0	0.0	0.0
36de1eed056bd841952663506a9c853c	0.0	0.0	4.0	0.0	0.0	5.0	5.0	6.0
ce1770024a8e79c210369ea7ba9a140c	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
5e10dc77ec14a0f26a07988e08f6753a	0.0	0.0	0.0	0.0	2.0	4.0	12.0	2.0
5bcf7455c33b22c1bb9337293769d8a7	6.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
62d4ee4a0ae154869403bfdbd128311f	3.0	0.0	0.0	0.0	7.0	0.0	6.0	3.0
d23e0dc6d22f10486a6c118768d96cb5	2.0	6.0	8.0	3.0	0.0	0.0	0.0	0.0
ad9fa09fd6009e38822821303533df4a	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
fb4b9f061a51c91e9701780f4f884635	0.0	7.0	2.0	6.0	0.0	0.0	4.0	0.0
4e4d51f71813d43d0c307145ad254d9f	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0
47cec760a2997aaecf25b2d3a9118378	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
a85fe243e0b35e0abd8701ff48b3360b	0.0	0.0	3.0	0.0	0.0	7.0	4.0	5.0
d59c792b5ed02b210bba33908a063317	0.0	0.0	3.0	4.0	0.0	4.0	2.0	6.0
f9df39b692df4ac42a4eb777683b714c	0.0	0.0	3.0	0.0	4.0	3.0	6.0	3.0
c3b2c221019f8210450ffab3c5cdfa0a	0.0	0.0	0.0	0.0	5.0	4.0	7.0	3.0
189cd21daf1f0cda022c5ecdec7770ba	0.0	0.0	0.0	0.0	5.0	0.0	7.0	7.0
2d74690b244f6b294a380c3e9f7e47c5	0.0	0.0	0.0	0.0	0.0	14.0	0.0	5.0
e66cbd78bb57b0a4b63e8e7591f59be1	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
85efdbb5b9ee0dde3bd9115e381f9b9f	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.0
a1e79cce79ee597b82f6478bd0c3633e	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d7a3807131495e1972a726533a3f16d	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
942e3c91a4a9b8faa8c107558f8ed8d4	0.0	6.0	7.0	5.0	0.0	0.0	0.0	0.0
0c2f6c09e345b1b059334f2bb6fb8310	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
4b8754aa0cd36141c8f7984e8f1e1726	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
8c6fceca300e0746fd95652c0a87c30b	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
42531459884df0214677ddadee9f9cd7	0.0	0.0	0.0	0.0	6.0	4.0	5.0	3.0
a0f50013fa619cee6f69af0088c56b44	0.0	0.0	0.0	0.0	3.0	6.0	0.0	9.0
ed3f532256f50bd18bc3c8a0b3f04b40	0.0	0.0	0.0	0.0	0.0	4.0	6.0	8.0
1c508de3fcaf9c39221d77c8852395e5	0.0	0.0	0.0	0.0	0.0	2.0	13.0	3.0
edbf3b01135306e25593ba88fd5bcdef	6.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0
c2c442cd50df79e7bffc02347d088932	5.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0
19de914ff57153647163abc590f5af9f	5.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0
481a79e82dd857decd31a0aaf9bb1048	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
0c95a45775775c9a13be5c3ac779affa	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
b671f52ba8b61b49ed6ccf8c1cfab7c1	0.0	4.0	3.0	0.0	0.0	5.0	0.0	5.0
ebe7cd3d20aca47fd9381f2c25e499fc	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
82e357f4f9285dbf73451ac462f02593	0.0	0.0	0.0	14.0	0.0	3.0	0.0	0.0
ddaa60eee71fa54e91b8e842e4edc10a	0.0	0.0	0.0	7.0	0.0	0.0	10.0	0.0
714cd79f74330f018cc500952e86bab8	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
fc44c73ca84dd596c4280879f1af6a3d	0.0	0.0	0.0	0.0	14.0	0.0	0.0	3.0
4970bc7248e6c648557c77957eca2aba	0.0	0.0	0.0	0.0	5.0	4.0	5.0	3.0
94f7fb923bbe3ae4ab1b11f3102c8cc5	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
5c06f1b8b704ade03b42553f562a850c	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
0a78d1a00a48cfacde4185a75d16625e	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0
0a5b31db4cb6d260b59fc0b49f140ea1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
d47432b138261483cc146ffc38a15f38	9.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
323489a532ca55cd6ea2442dcadb0bfc	4.0	5.0	3.0	0.0	0.0	4.0	0.0	0.0
5235dfebb3845578b318fb5184c32e5b	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
45f75bb8e13fd3c37051833ca5ab7943	0.0	0.0	7.0	6.0	0.0	0.0	0.0	3.0
00223bb68d8c2263c70c75c1dcb284fd	0.0	0.0	0.0	10.0	0.0	0.0	6.0	0.0
06e164b8e047474b7ec04e3549defc21	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
5bb1a82f8c82d9a7e70beac5e55efed5	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
685ef294af1947f5145e8e53c7c37988	3.0	0.0	0.0	0.0	5.0	0.0	4.0	3.0
c7927836dd425766a176373ab493fff5	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
61ba649d8c4ef6a5676d4a9747af4aaf	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
64b195dfc4f9124391dcb36131857d7e	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
2062453b10b0848888e284a937bb2367	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
24c8a8fa5a8868ce2637919a8b14ed0c	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
58324666f127db0e20c8e1ba836aacaf	0.0	3.0	10.0	0.0	2.0	0.0	0.0	0.0
2f6ff6b260ebb59b88ba8d78206b331a	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0
a8613f62fb393f4fc5b28bf835820c52	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0
f8a02b955fda879b5a2fc480627ee669	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
a5054942a51bfd1403759deffb2ae1f8	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
5e901cc103ecca07094082d7b5353e8e	0.0	0.0	0.0	0.0	4.0	0.0	11.0	0.0
1dbb2e1568f1a48e65752bd9c0ec2907	0.0	0.0	0.0	0.0	4.0	5.0	6.0	0.0
c400a00f43386c9a6e04844b44c985f9	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
fa2c56ce0d7c4686cb7795ece4259c74	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
a73c5fcbb0c00539c149a9f1213a9d05	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
87b0e739bc4e4b315015276407ba3fee	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
e34ab3ff486b87c53b153dc4414dc47b	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0
6097cc657425a39ac4f5d9064e24a47c	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
06452f0f8381206cb04dc5f0f985f248	3.0	2.0	3.0	3.0	0.0	3.0	0.0	0.0
5b77dc64f3c073c816075dbae2aabdaa	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
b643702bfd7354d8059091f54a83baac	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
0c7b4cd97fb99edd2349d2130dae7584	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
dcab5809156085ed9e0e3eed19e04d26	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
7919b03ce600b9349167de2c62f95b6c	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
4e3da7d45b285d4c594b426a326ec3c2	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
3648ada72bfd5f83337cb882f5b80f50	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
672a366f03254a3717ebc22db8b65592	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0
322825271f2f7f4f1bd4e12b2d84907b	0.0	0.0	0.0	0.0	5.0	0.0	6.0	3.0
1d12f1f6b1fa96f44f779622c90e2da7	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
5510397805f93c859bdabe2f5c0c0430	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
68da466fb80e8bbf8af7ededdbb4fc89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
b64ee215aac60a0cc6f44d157af33f20	2.0	2.0	4.0	2.0	3.0	0.0	0.0	0.0
89d9958afb63e0af443a1e80e8a8300c	2.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0
edd4a36ed32d751198c7db7e6a7347b8	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
a93512f3c0d308b8cbfdeb170bda2758	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
b2cbd174c197558c6cb465c6a3d93f5b	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0
f1bd67ed3b8dc8ae1905d52e99de385a	0.0	8.0	0.0	0.0	0.0	5.0	0.0	0.0
f4ed0e0b11b045fc899f16f5685deaf3	0.0	3.0	5.0	5.0	0.0	0.0	0.0	0.0
c78105ad21ff28689324cb5b36a6cc25	0.0	3.0	5.0	3.0	0.0	0.0	0.0	2.0
2062c9da44df3489ec4696b71447d122	0.0	2.0	3.0	3.0	0.0	0.0	0.0	5.0
64d30fc360c6680cb488f84f19dc1d71	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
af9322a99f7f893117aa89d146c9cafb	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
39909115008037f995882a91575a0069	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
05fa42ac7427e00620e856bc0a25a96b	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
88debeb3ea6aece36e8a2f527d812507	0.0	0.0	4.0	2.0	5.0	0.0	0.0	2.0
c8d1f04aa2d5b4165d8e619b7633441e	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
ed0ff02521e7f52a8ada77815300d12c	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
c9835b65dbedb35ad8a819cea12cc6b0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8b5ef2eed83024df9adc48d305cc0600	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
f0d7a83a956b7e0e227dedfbb91b5314	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
c72908164bd60c9727ea35cf3dd2deb7	0.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0
5acd222cc808d5650fa79610e2378360	0.0	0.0	0.0	0.0	3.0	10.0	0.0	0.0
a1368db244e08e99e2047ac18c6ca068	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
a5ff01e5c350e2d6e78d14f0f021c479	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0
e197a91d35de212784ed8ab9fbcff7da	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
e1b110c75067be7770db2ca892fc4c57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
d85caf73add071a746ea8b474c10971b	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
44d4223818ffd8327408efaf57553fe2	2.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0
caa5ecfe5837afb30d6e5de3dcc93373	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
978063afb413d8ccd8be1867ecce8371	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
12757d4ad1f0d329b28e6d0ff2e1d0f8	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
731da6a629dffb4d1bd6f572df8f051d	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
0b43c1e2d93d4843d1e67ce92dfd2c61	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
44527d4566fcfc8f4fcf923a4d90650f	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0
b82e7d9d3a8a782d39fb488a75596e16	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0
4e69fb7e5002cca6328e16b697bf1226	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
90053d42c24815d603b695b2bd0e5a6d	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
3b1f63b7800ec647bfa085416157fd08	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
80236214d4f2329ea45b6fe9f87907db	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
cb70878218bb56a2e2e138ff3287b9d4	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0
ead652b6e84c3d0956ed22c31605f5df	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
a927a96dfbd97660091113f34720c5b0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
8ed33bd672bb59ff084ac7fec25e8cc5	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
ade691716822b06e3a5553eb713e3596	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0
9f4b38548a390271b0c3856be32b3bfb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
57e03aca90cf97f7192b0d83233b2404	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
d1534eebc73999ab90abab3d62b0b850	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
4ace6f64658678fe147e9fe506468883	3.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0
6684028691317813e0c825d7f2972375	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
b97989f02aade90e9de39f53585a603c	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
53ca090132977a36c00278f03bdead19	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
87a4a3f9c33bd908201f127951c9c4fc	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0
a0eccf391b6049e35b42f71004a033cc	0.0	5.0	4.0	2.0	0.0	0.0	0.0	0.0
099706405ad95f36d8280a09c873a694	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0
88ce94b77b67960b8d1bc434b0f580a9	0.0	3.0	2.0	2.0	2.0	2.0	0.0	0.0
9d4d0b72bd37683369de3fab30abfd4b	0.0	3.0	0.0	0.0	4.0	4.0	0.0	0.0
340e4dc9cc0a59b1a3046973e7f096c1	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
e93764b0e40195c7c64682f2c0619a5d	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0
ef2f09cd544d9cda88a8eef01775b767	0.0	0.0	4.0	0.0	3.0	2.0	2.0	0.0
2db71f4ed4db230cad020840fb5a4c86	0.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0
6df2077565b70b930f42e5587ad7a282	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
267d5051c0fc7328ad66bcc8fc6390f1	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
adf1860af6d54148ff6bf76e0d334a51	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0
784b75c43cd9b31154079940889e33de	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0
7d27e0cee70402c0f35a77be445421f4	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
d906904de76084b22f34e71af5c6ae9a	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
78c1411a0e5e18261b79f358f2888cdc	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
f15e94fb68ac68a346cf8d6beef67eb4	0.0	0.0	0.0	0.0	3.0	0.0	5.0	3.0
99df62bda5dc7cc9f5b1cad902c5d318	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0
44cf8e6205eb05557393cbc1e1ad4078	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
7896d0d6a704f6b7e9e841096e031c92	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
1992ef6661122f665ddd3beddd7a066a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
63003a331ebe81e95f154a5e3eb8bdda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
d3dffdb4688062aad93de9a013ed9beb	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2bfb225eb22122ea18744a61ad66358	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42551b4639aff66a99540d847c077369	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6489846aa23f2c642a067790c7595df0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
fb8cdfa1fabd427505f736010f48290a	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
e420ba7eff4bf9890592a1ab56270cfd	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
1de20a628e274a6b957d0d351a8fc421	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
434221901a15292e9ae3dd20a060fc0e	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
9536a51f6ec2ce936905192971331d54	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
ddc45dc763328e0209705c0f53f7b5c2	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
582efa119a3f1ad947e2384f3a69bfc1	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
0a0679d56b3243e0b048224f252b530b	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0
e366648e4c7bba96546572171224c4fb	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
caeee5750ee3362b8e47f4aff5fcf43a	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
49d133ed8407ca8224a862004620388c	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
72ad9bd49f29fcb045c4d772cac757f3	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
05ce07f07a5fef680af90a5374c7753e	0.0	0.0	0.0	0.0	5.0	3.0	2.0	0.0
23f61adc08dcd0bd432224b80d8c033e	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0
e6ad9dbcf3e111b72bf86a007d258d83	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
3ba96162c48373bf78eb10bf4beddb18	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0
1c15fff3474a4ac4d85de450a3392edc	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0
eb38416b1c2649c38e1e30fc51f69b24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
d5ebf24d4cab10052d7bfe4823744446	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae174514ee58e9a28e9d854418e0beb6	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0588f35ef08fcdd36df531b6971f9a1e	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82876cc6b4f15a505c4be297b4eca11a	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
399723286b8e5e0c648f1e0e748fb6d1	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0
71445fc6709b2cc76440792b99981ed8	2.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0
8135a54b7efd349f809fd6871e397c33	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
626453205adeff6306d9d7b47b95ffa7	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
b649f8267da5d466760bd056d870346f	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
c4d30206802f33cad6e5610673c82d7c	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0
e5219f81c72a2380672f163b6aee2792	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
b511dc520a689a2321940b90e9ec1fd8	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0
45fe36abb6a3c0155b9044230cffec05	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
b667df72889a37e2ed4c94d8461b4187	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0
79eef98e0503bbd283349b66956e5e4e	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
d8a15eeaff1dec47494f9cf0732b8ef6	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
cd0097e4c2d8567758b954c7949a4019	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
396af817ea618f54c17a61d1d49f4d1d	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0
d1df194330c68888175e956c6d28d6bf	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0
4aaaeb31aeead33adadd3f02fe4ec64b	0.0	0.0	4.0	0.0	2.0	0.0	0.0	3.0
56d39889393df53b0364faaa635a2f20	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
acfc304cdb7fe10bc7bb91aed6717622	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
5dc4293a3f1d19c44d426a090f7c4be1	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
f13a6779d8e739dde8c77016cffe1430	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
fa2fdba772ad5cb9e877b9331e47a193	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
d28adb1ce8cec4c7739e61612b0a8091	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0
2049e66447a8d491eac65ce1d39d9cb1	0.0	0.0	0.0	0.0	3.0	4.0	2.0	0.0
7a9ba5f734dddfeefec239a3776c71c1	0.0	0.0	0.0	0.0	2.0	0.0	3.0	4.0
170b5433ef73662707469378a7a80aa5	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
8821a3d21eb07418a1cf5907a081a59c	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
09019837734e1e3c346eb11d364c001e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
d5e74c7b5e10e6189b1c345d69ccd125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
4d9585585342b77e11580e5a62e78772	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d18e7727f56beef5e2770e4d8bf6f84a	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e0e6b74eedb7eb8817d1bfc2b01b8de	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
09b4ba22234405ea406af7bc73a5ce1a	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
93eab3e958ca6a38b99a23101572c562	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ca69d43c42e003309dc961ea56ffb068	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
3e3302ecaa08656f478c6ab1420d8c17	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
4d8494c9cdb4dc15ed9704fd52442551	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
1813ab31b52a5cdd02220446ea99c6ee	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
84bedc10e41f2dd32850563635aac0ee	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
4de25472e51a83b1aa7792e9118fa8ca	0.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0
58d900eae41b7edab48073b731eec41e	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0
c296ba4ba83a56d199a8f632fa896350	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
7629882feb944f4abbedc4a90ad5f86a	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
23b0b297dffbca3af7a47075ca4f2a12	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
637aed7022fa6158936ee676284acc60	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0
7244860a8487203e215087412c528016	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
152be6ab67e32a5b5f0246326632511b	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
cd088014c698074f3922c5bda9a63450	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
fe7735b1b4fb7f0579224a4fcdc875e9	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
6a0e3aee96bfc2772cd53575935a9820	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0
b0bd6046f8a5c88c07f172d2d36d3aca	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
